,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
Op. 17 i,0,7.767145135566192,3.253588516746412,4.5933014354067,3.0940988835725682,1.9457735247208934,4.05103668261563,4.5614035087719325,6.7942583732057455,4.625199362041469,2.551834130781499,7.974481658692191,2.6315789473684212,3.588516746411483,3.6204146730462523,4.338118022328549,3.349282296650717,1.4354066985645935,1.7224880382775123,1.3556618819776716,4.0669856459330145,1.8660287081339715,0.7177033492822967,1.3556618819776713,1.5151515151515151,1.3078149920255184,1.164274322169059,0.6220095693779906,2.15311004784689,0.4465709728867624,1.1961722488038278,3.0303030303030307,0.9569377990430623,2.232854864433812,0.0,0.1594896331738437,0.23923444976076558,0.6379585326953748,0.6379585326953748,0.0,0.12759170653907498,0.0,0.0,0.1594896331738437,0.0,0.0,0.0,2.15311004784689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 17 ii,0,7.321131447587355,0.7210205213533002,5.3799223516361625,3.993344425956739,3.5496394897393237,2.7176927343316692,3.1059345535219087,3.937881308929562,6.711037160288409,0.4991680532445924,9.317803660565724,3.7714919578480313,5.3799223516361625,5.546311702717693,2.7176927343316692,1.9966722129783696,2.329450915141431,2.8286189683860234,1.4975041597337773,2.5513033832501386,1.7748197448696619,0.7764836383804771,4.714364947310039,0.8874098724348309,4.547975596228508,0.6655574043261232,1.4975041597337773,0.9983361064891848,1.4975041597337773,1.3865779256794233,0.0,0.6655574043261232,0.9983361064891848,0.887409872434831,0.6655574043261232,0.3327787021630616,1.8302828618968388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 17 iii,0,4.718516108037747,3.0589000976244707,4.555808656036446,2.9612756264236895,6.5082980800520644,5.369345916042953,3.904978848031239,4.132769280833061,3.9049788480312384,1.7897819720143175,8.13537260006508,1.9524894240156192,4.685974617637487,2.440611780019524,2.7660266840221266,3.9049788480312397,3.319232020826553,3.4168564920273337,5.857468272046858,3.2541490400260322,2.440611780019524,1.3016596160104128,1.9524894240156194,0.1627074520013016,1.9524894240156192,1.1389521640091111,1.4643670680117145,1.4643670680117142,1.4643670680117145,1.4643670680117145,1.6270745200130161,2.115196876016921,0.1627074520013016,0.3254149040026032,0.0,0.0,0.3254149040026032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 18 i,0,0.0,0.7744433688286544,2.226524685382381,0.3872216844143272,9.19651500484027,8.422071636011614,2.807357212003872,6.292352371732815,1.8393030009680538,1.0648596321393997,15.97289448209101,0.8712487899322363,3.872216844143271,3.388189738625362,1.7424975798644722,1.6456921587608906,4.549854791868343,3.872216844143271,3.9690222652468528,0.29041626331074544,1.4520813165537267,2.0329138431752174,2.1297192642787994,0.48402710551790895,0.6776379477250726,2.7105517909002903,1.6456921587608906,2.3233301064859635,1.6456921587608906,1.6456921587608906,0.3872216844143272,1.0648596321393997,1.1616650532429817,0.7744433688286544,0.48402710551790895,0.29041626331074544,0.48402710551790895,0.1936108422071636,0.6776379477250726,0.3872216844143272,0.29041626331074544,0.0,1.5488867376573088,0.3872216844143272,0.0,0.8712487899322361,0.0,0.0,0.29041626331074544,0.0,0.7744433688286544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 18 ii,0,1.7764165390505362,1.4854517611026035,6.799387442572742,2.7258805513016853,3.0168453292496173,5.421133231240431,2.7718223583460957,6.339969372128638,0.45941807044410415,2.4349157733537523,17.901990811638598,2.526799387442573,0.8575803981623278,2.1745788667687598,1.8070444104134764,4.609494640122513,2.297090352220521,2.894333843797856,2.373660030627872,1.6845329249617156,1.0413476263399697,2.6186830015313936,1.2557427258805514,0.8575803981623279,1.8836140888208273,0.8422664624808578,2.496171516079633,1.5467075038284843,1.5620214395099545,1.2098009188361412,1.4395099540581933,1.1638591117917307,1.10260336906585,1.7764165390505362,1.209800918836141,0.6738131699846862,1.2863705972434918,0.45941807044410415,0.36753445635528337,0.9647779479326188,0.0765696784073507,0.7350689127105667,0.24502297090352224,0.45941807044410415,0.0,0.0,0.0,0.24502297090352224,0.12251148545176112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 18 iii,0,0.2838259741312899,1.5975347686818315,4.772331022178975,0.14191298706564495,2.3273729878765774,4.397275270648342,0.9933909094595149,7.68357458541135,1.1616591655516366,1.0785387016989016,25.424725297003604,0.7805214288610473,1.575234156428659,2.767303247780077,1.3116814661638898,3.0795118193244964,3.09370311803106,3.010582654178325,2.7247293516603834,3.434294286988608,0.0,1.3765559745367562,1.5894254551352234,1.9644812066658566,2.7206746948870792,2.043547013745288,0.31220857154441894,1.2772168835908049,1.8550054737866448,2.5645704091148698,0.9528443417264734,0.4257389611969349,1.575234156428659,0.24125207801159645,1.4252118558164057,0.2838259741312899,0.49669545472975746,1.3197907797104982,1.8205408912135597,0.21286948059846744,0.2838259741312899,0.5534606495560153,1.9583992215059003,0.0,0.0,0.8940518185135632,0.0,0.0,0.0,0.21286948059846744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 19 i,0,0.406386066763425,1.0159651669085625,1.6255442670537,1.6545718432510872,3.802612481857761,2.844702467343976,1.0449927431059503,2.757619738751814,1.2481857764876627,1.2481857764876625,7.663280116110302,0.7256894049346875,1.1611030478955002,3.8026124818577625,3.0478955007256885,1.9738751814223496,2.583454281567488,0.81277213352685,1.6545718432510874,1.5094339622641504,2.002902757619738,1.5965166908563126,2.786647314949201,0.4644412191582001,1.5094339622641502,1.219158200290275,2.235123367198838,2.148040638606675,1.8287373004354128,2.031930333817125,1.0740203193033375,1.799709724238025,1.7706821480406378,2.496371552975325,1.1320754716981125,1.103047895500725,3.338171262699563,1.1901306240928875,2.148040638606676,0.8708272859216252,0.9288824383163999,1.1030478955007248,1.4223512336719875,1.4223512336719875,1.4804063860667622,2.1770682148040628,1.3933236574746,0.11611030478954999,1.0159651669085625,0.9579100145137875,1.335268505079825,0.5805515239477501,0.6676342525399126,0.5515239477503625,0.5224963715529751,0.4934687953555875,0.8417997097242378,0.7837445573294626,0.3193033381712625,0.0,0.37735849056603754,0.37735849056603754,0.4063860667634251,0.34833091436865,0.029027576197387498,0.23222060957909998,0.23222060957909998,0.7256894049346876,0.7547169811320751,0.0,0.0,0.0,0.4063860667634251,0.406386066763425,0.058055152394774996,0.1451378809869375,0.0,0.0,0.058055152394774996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 19 ii,0,0.5033557046979865,0.9228187919463088,2.684563758389262,1.6778523489932886,4.278523489932886,3.859060402684564,2.2651006711409396,2.097315436241611,1.0906040268456376,3.4395973154362416,12.5,1.342281879194631,4.446308724832215,6.795302013422819,2.013422818791946,3.859060402684564,2.8523489932885906,3.0201342281879198,3.0201342281879198,3.104026845637584,2.2651006711409396,2.7684563758389262,1.8456375838926176,0.5033557046979865,3.859060402684564,1.8456375838926176,1.929530201342282,2.684563758389262,1.929530201342282,1.8456375838926176,0.9228187919463088,0.6711409395973155,2.348993288590604,1.2583892617449663,1.006711409395973,0.0,0.8389261744966443,1.929530201342282,0.9228187919463088,0.587248322147651,0.25167785234899326,0.6711409395973155,0.16778523489932887,0.41946308724832215,0.25167785234899326,0.25167785234899326,0.0,0.0,0.0,0.0,0.16778523489932887,0.08389261744966443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 20 i,0,0.24744789038543652,0.291115165159337,1.331851880603967,0.6986763963824089,19.87346194154406,2.444397003454567,0.0,4.066878857275938,0.4075612312230718,1.4759538873578386,10.232698055350697,0.43667274773900555,7.560260839187983,0.8733454954780111,1.3464076388619337,2.68699297442068,3.4977487093894353,9.226895159725188,0.7277879128983424,2.4220781741256836,0.8005667041881768,0.48907347746768615,8.058552963552383,0.0,2.509412723673485,0.6550091216085083,0.6171641501377946,1.5778441951636066,3.097465357295346,1.4031750960680045,1.317296122346,2.341051119823002,0.30567092341730384,0.5531188138027403,1.4963319489189921,0.0,0.19650273648255245,0.0,0.12226836936692154,0.78601094593021,1.7030237161821216,0.12226836936692154,1.141171447424601,0.0,0.0,0.24744789038543652,0.4075612312230718,0.0,0.0,0.0,0.0,0.2037806156115359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 20 ii,0,0.3201434571615291,0.3883366163292695,1.643750119073802,1.163055621300484,14.441661262105121,3.661873952193599,0.7183706843624558,2.8567554587124935,0.6648399220132241,2.0848366600519093,17.8992014609709,0.0,4.312323691991347,1.599671902001107,1.950881441083035,3.7159700461375462,4.938590039828485,3.5771824912484087,2.223467878474789,1.3518035788709444,1.1547721991381985,1.8292287538825902,2.812068033157903,0.0,2.299512777888985,1.442775857987522,0.7901036411053152,2.5556575919870657,1.2263864320201798,2.08911643428647,0.9735939189241795,0.8303948664456443,0.8623484803406554,1.632252896223002,0.7569787706597131,0.053444002604743066,0.961197510277957,0.0,1.1492475625053036,0.7284321610546916,0.45888964054708925,0.7602533805599496,0.34229611192085446,0.2182441372601156,0.12146364228350698,0.36855539458595543,1.0386876610129612,0.0,0.17846479441226706,0.0643757304102587,0.5083217279671229,0.5039005959875774,0.49244830971513254,0.11452286272444943,0.47735211417418244,0.23164851778354542,0.09717091382680557,0.08866845886696009,0.09717091382680557,0.0,0.17733691773392019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 21 i,0,0.3076923076923076,3.23076923076923,3.230769230769231,1.2307692307692302,10.692307692307685,1.5384615384615379,0.1538461538461538,5.000000000000001,1.3846153846153837,7.230769230769236,5.076923076923079,0.1538461538461538,8.923076923076923,3.23076923076923,4.000000000000002,1.0769230769230764,1.3846153846153841,5.0769230769230775,0.3076923076923076,4.000000000000002,5.30769230769231,1.3846153846153837,8.461538461538467,0.0,1.0769230769230764,1.0769230769230764,0.4615384615384614,5.384615384615386,0.7692307692307689,0.1538461538461538,0.9230769230769227,0.3076923076923076,0.0,0.5384615384615383,0.0,0.0,0.0,0.6153846153846152,0.0,0.1538461538461538,3.5384615384615383,0.0,1.5384615384615379,0.0,1.0769230769230764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 21 ii,0,0.26738606963390504,7.8548765841504276,2.9756036352555246,2.0862088539145907,8.256403821678884,5.523688314481865,1.5161835792090148,3.065529006160335,2.240366632608552,4.511355692186351,8.671524429227835,0.0,8.929051571154565,2.661462347858819,7.7530009978429835,2.3473210604621144,3.4022263251295106,3.7003841994251934,0.7259755857099321,1.2204157479938569,0.17746069872909453,1.349776829727355,1.5003495438005263,0.0,1.2422248911036615,0.7214942549339448,0.322655815871081,1.2162331726029358,1.651818524028895,2.4844497822073235,0.35492139745818907,3.2140104325380463,0.0,0.08066395396777025,0.7582411672970403,0.0,0.4839837238066214,0.322655815871081,0.0,0.09858927707171919,0.645311631742162,0.0,3.0042841522218433,0.0,2.4844497822073235,0.17746069872909453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 22 i,0,4.104477611940297,5.223880597014922,5.223880597014922,2.6119402985074616,2.98507462686567,2.2388059701492526,3.3582089552238785,3.731343283582087,6.343283582089549,1.865671641791044,8.208955223880594,1.4925373134328352,6.716417910447757,5.597014925373132,4.850746268656714,4.104477611940297,1.4925373134328352,1.4925373134328352,2.2388059701492526,0.7462686567164176,1.1194029850746265,2.2388059701492526,1.4925373134328352,0.7462686567164176,1.865671641791044,0.0,3.3582089552238785,1.4925373134328352,0.7462686567164176,0.7462686567164176,0.7462686567164176,0.0,2.98507462686567,0.0,2.98507462686567,1.4925373134328352,0.0,1.1194029850746265,0.7462686567164176,0.7462686567164176,0.7462686567164176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 22 ii,0,5.117160181623999,2.032189450095168,5.657075279239649,4.440219346117708,8.568913631948371,4.968425674514166,2.4803950605010594,4.553523780330786,6.174525556667061,2.55618448767576,16.86521176924612,2.6753433064984353,6.574791489326451,2.428603087221355,2.4486930155396625,2.758947784826511,1.9009628667706366,2.527478672573519,2.6419981677433064,1.8658779816456754,1.3251068183559807,1.2811298962296513,0.43058722653361736,1.013816485753755,2.4141052008060817,0.28705815102241156,0.8749957714497953,0.9568605034080387,0.38274420136321546,0.43377676154497746,0.6889395624537878,0.25516280090881027,0.12758140045440514,0.0,0.16403322915566376,0.0,0.12758140045440514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 23 i,0,0.23777443132281845,3.051438535309503,7.878259491162718,3.0118094634223667,8.123959736862963,4.232384877546169,0.9510977252912738,10.303558690655468,5.508440992311961,3.3288420385194586,16.874058809542685,0.23777443132281845,3.764761829277959,4.63660141079496,2.6947768883252756,3.1306966790837767,2.1795989537925022,1.149243084726956,2.3777443132281846,2.298486169453912,0.9510977252912738,2.5362606007767305,1.4266465879369108,0.0,1.3473884441626378,1.585162875485456,0.792581437742728,0.871839581517001,0.4755488626456369,0.7133232939684554,0.11888721566140922,1.1096140128398193,0.31703257509709126,0.4755488626456369,0.23777443132281845,0.0,0.07925814377427282,0.03962907188713641,0.0,0.0,0.23777443132281845,0.4755488626456369,0.0,0.0,0.0,0.0,0.23777443132281845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 23 ii,0,0.0,1.8390073178491901,10.319227913882708,3.4128751723406534,4.431010711634323,3.050164386467284,0.6872414890232268,10.569519567292403,1.7244670696786524,2.64715240216354,16.097147099374283,0.0,3.0162265351574953,4.730088026301839,2.087177855552022,4.159507901156012,2.3544384346166103,1.7499204581609937,2.9653197581928112,2.2908049634107557,1.6184112843355618,3.2707604199809124,0.8908685968819605,0.0,2.0999045497931927,0.9226853324848879,1.2408526885141598,2.3544384346166103,2.057482235655957,1.2726694241170866,1.5272033089405037,0.31816735602927165,0.31816735602927165,0.6045179764556162,0.31816735602927165,0.0,0.31816735602927165,0.31816735602927165,1.4635698377346495,0.6363347120585433,0.0,0.0,0.0,0.31816735602927165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 23 iii,0,0.5602988260405548,2.6254002134471714,9.076840981856986,5.485592315901813,7.68943436499466,1.894343649946638,0.11205976520811096,12.534685165421555,5.97652081109925,6.104589114194235,13.191035218783345,0.0,3.5645677694770534,3.4364994663820694,3.2550693703308418,4.140875133404481,0.11205976520811096,0.869797225186766,0.5336179295624333,0.11205976520811096,1.851654215581643,0.757737459978655,2.3585912486659546,0.0,1.0085378868729988,2.4119530416221973,0.5336179295624333,1.6008537886872996,0.7844183564567768,0.0,0.0,1.0512273212379935,0.44823906083244386,0.44823906083244386,0.0,0.0,0.5602988260405548,0.0,0.11205976520811096,0.757737459978655,0.44823906083244386,0.0,0.11205976520811096,2.134471718249733,0.11205976520811096,0.0,0.0,0.0,0.0,0.6723585912486657,0.22411953041622193,0.0,0.11205976520811096,0.0,0.0,0.0,0.0,0.22411953041622193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 24 i,0,0.40824426615258136,1.105661554163241,4.9329515493436915,1.1056615541632413,7.609219516343946,2.029881212258669,1.4203498426558558,10.166416239049703,2.449465596915488,1.8115839310520798,24.256513480565875,1.6102968276018488,8.346327219119441,2.6450826411136,1.4288549315340349,4.303574972358462,1.2559181243443998,2.3814248858900577,2.194312930570125,0.3628837921356279,2.755648796529924,2.3814248858900577,0.5443256882034418,0.9950953987469171,1.8881297309556888,0.3402035551271511,1.9051399087120464,1.1566920874323139,1.8370991976866164,0.7484478212797324,0.40824426615258136,0.2551526663453634,0.6633969324979447,1.343804042752247,0.0,0.0,0.5443256882034418,0.40824426615258136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 24 ii,0,0.0,0.0,0.0,18.01801801801802,0.5405405405405406,0.0,0.5405405405405406,1.0810810810810811,1.6216216216216217,0.5405405405405406,40.36036036036036,0.0,2.1621621621621623,0.5405405405405406,6.126126126126126,0.0,2.5225225225225225,1.0810810810810811,2.1621621621621623,0.5405405405405406,0.7207207207207207,1.2612612612612613,3.963963963963964,0.5405405405405406,3.6036036036036037,0.5405405405405406,2.8828828828828827,1.8018018018018018,0.5405405405405406,1.2612612612612613,0.0,2.7027027027027026,0.5405405405405406,0.5405405405405406,0.0,0.0,0.5405405405405406,0.7207207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 24 iii,0,0.4303851947493004,0.0,7.746933505487408,5.164622336991604,0.8177318700236709,3.4000430385194726,1.5924252205724114,5.87475790832795,2.539272649020872,0.8177318700236709,28.81428878846568,0.0,5.422853453841184,0.3873466752743704,6.64945125887669,0.7746933505487408,0.4303851947493004,0.0,0.8177318700236709,8.048203141811916,1.2050785452980413,0.7746933505487408,1.2481170647729711,1.2050785452980413,1.6785022595222718,0.0,1.1620400258231112,1.8291370776845266,2.4531956100710124,0.3873466752743704,0.4303851947493004,1.5924252205724114,0.8607703894986009,1.6354637400473417,0.5810200129115556,0.0,2.0658489347966422,0.0,0.3873466752743704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873466752743704,0.0,0.0,0.0,0.0,0.0,0.3873466752743704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 25 i,0,0.0,1.702127659574468,2.127659574468085,0.0,3.404255319148937,1.2765957446808511,0.0,3.829787234042553,4.255319148936171,0.851063829787234,19.148936170212767,0.0,5.531914893617021,11.063829787234042,0.0,11.489361702127662,0.425531914893617,2.5531914893617023,1.702127659574468,0.0,0.851063829787234,3.404255319148936,0.0,0.0,5.531914893617021,2.5531914893617023,10.638297872340427,0.0,2.5531914893617023,0.0,0.0,2.5531914893617023,0.0,1.2765957446808511,0.0,0.0,1.2765957446808511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 25 ii,0,0.0,4.166666666666666,3.4574468085106376,1.50709219858156,3.7234042553191475,3.6347517730496453,1.329787234042553,7.092198581560282,12.145390070921982,1.329787234042553,20.301418439716315,0.0,5.496453900709219,4.609929078014183,1.0638297872340423,0.5319148936170212,5.762411347517729,2.5709219858156023,1.0638297872340423,2.4822695035460987,0.2659574468085106,3.01418439716312,3.01418439716312,0.0,6.117021276595743,1.152482269503546,0.0,1.4184397163120566,1.0638297872340423,0.0,0.0,0.0,0.0,1.684397163120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 25 iii,0,0.0,2.409990506098007,8.712480829620977,0.7010881472285111,5.3896151318191805,3.5784707514788585,0.0,9.150660921638796,5.214343095012051,2.0156284232819695,22.025852625429057,0.0,3.4178047177389916,3.921711823559484,1.2049952530490036,3.0818666471919967,2.2128094646899883,0.7010881472285111,1.3437522821879795,0.7010881472285111,1.0078142116409847,1.5117213174614772,0.0,0.0,1.0078142116409847,1.4021762944570222,0.7010881472285111,0.0,5.521069159424525,0.0,0.0,0.0,0.5039071058204924,2.9723216241875416,0.0,0.0,3.3082596947345366,0.0,0.0,2.7751405827795232,0.0,0.0,0.7010881472285111,0.0,2.8043525889140444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 26,0,0.3786988381756563,2.137260745070529,4.67968852668383,0.8717847154483584,5.310112887791497,2.0101023375306095,0.9530402335124409,5.647165959305609,2.534653905169814,1.5795776563983626,7.451260571083774,1.041699443427465,4.2123304785931515,4.007248214322071,4.741694445935467,12.481328814613416,4.8929148519909464,3.3192601490733367,1.3852307453111492,3.1993203410880855,2.011768168197071,0.8088533347153558,0.878262945817932,0.4414451266123852,8.41059394266951,2.007140860790233,3.2844627973739096,0.8005241813830465,0.2915203666308204,0.47309590927516,0.28874398218671743,0.4044266673576779,0.21100521775183192,2.1955648183966936,3.385708283435536,0.0,0.03609299777333968,0.9373073883291902,0.0,0.0,0.04442215110564883,0.03331661332923662,0.12142054635544011,0.0,0.06663322665847324,0.0,0.0,0.0,0.0,0.0,0.0,0.03331661332923662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
